date,account_id,service,team,env,cost_usd
30-04-2025,2.22222E+11,EC2,Web,prod,367.15
30-04-2025,3.33333E+11,S3,Web,prod,60.2
30-04-2025,3.33333E+11,EC2,Core,prod,437.83
30-04-2025,2.22222E+11,Lambda,Data,staging,0.68
30-04-2025,3.33333E+11,EKS,Core,staging,68.08
01-05-2025,3.33333E+11,Lambda,Data,prod,24.33
01-05-2025,1.11111E+11,S3,Web,prod,70.04
01-05-2025,1.11111E+11,EC2,Web,staging,163.27
01-05-2025,2.22222E+11,Lambda,Data,dev,4.43
01-05-2025,2.22222E+11,EKS,Web,prod,83.44
01-05-2025,3.33333E+11,EKS,Core,prod,120.39
01-05-2025,2.22222E+11,S3,Web,prod,57.68
01-05-2025,3.33333E+11,EKS,Core,prod,131.16
01-05-2025,2.22222E+11,S3,Core,staging,42.53
01-05-2025,2.22222E+11,RDS,Core,prod,61.48
02-05-2025,2.22222E+11,RDS,Data,staging,55.03
02-05-2025,3.33333E+11,EC2,Core,prod,424.86
02-05-2025,3.33333E+11,EKS,Data,prod,133.86
02-05-2025,2.22222E+11,Lambda,Web,prod,21.52
02-05-2025,2.22222E+11,S3,Data,staging,35.4
02-05-2025,3.33333E+11,RDS,Core,prod,101.85
02-05-2025,1.11111E+11,EC2,Data,staging,196.44
02-05-2025,2.22222E+11,S3,Web,dev,27.79
03-05-2025,1.11111E+11,S3,Core,staging,35.19
03-05-2025,1.11111E+11,EC2,Data,prod,399.85
03-05-2025,2.22222E+11,S3,Data,prod,59.35
03-05-2025,2.22222E+11,Lambda,Data,prod,7.81
03-05-2025,1.11111E+11,EC2,Core,prod,478.41
03-05-2025,3.33333E+11,EKS,Core,dev,42.56
04-05-2025,3.33333E+11,Lambda,Data,prod,23.29
04-05-2025,2.22222E+11,EC2,Data,prod,330.52
04-05-2025,1.11111E+11,S3,Web,staging,35.85
04-05-2025,1.11111E+11,S3,Web,prod,52.99
04-05-2025,1.11111E+11,RDS,Web,prod,136.08
04-05-2025,1.11111E+11,EC2,Data,dev,125.89
04-05-2025,3.33333E+11,S3,Web,staging,44.01
04-05-2025,1.11111E+11,RDS,Web,staging,63.83
04-05-2025,2.22222E+11,RDS,Data,dev,48.94
05-05-2025,2.22222E+11,RDS,Core,prod,101.11
05-05-2025,3.33333E+11,Lambda,Web,prod,31.35
05-05-2025,1.11111E+11,EC2,Web,dev,97.7
05-05-2025,2.22222E+11,Lambda,Web,prod,15.17
05-05-2025,2.22222E+11,RDS,Web,prod,160.67
05-05-2025,1.11111E+11,RDS,Data,prod,96.28
05-05-2025,2.22222E+11,RDS,Web,staging,69.8
05-05-2025,3.33333E+11,RDS,Core,prod,168.98
06-05-2025,1.11111E+11,Lambda,Data,staging,7.08
06-05-2025,3.33333E+11,S3,Web,prod,95.45
06-05-2025,2.22222E+11,RDS,Data,dev,29.81
06-05-2025,2.22222E+11,EKS,Web,prod,154.64
06-05-2025,3.33333E+11,Lambda,Core,prod,-0.11
06-05-2025,3.33333E+11,S3,Web,prod,70.49
06-05-2025,2.22222E+11,RDS,Web,prod,122.34
07-05-2025,3.33333E+11,Lambda,Core,prod,34.13
07-05-2025,2.22222E+11,S3,Web,prod,90.01
07-05-2025,3.33333E+11,S3,Web,dev,30.58
07-05-2025,3.33333E+11,EC2,Core,prod,360.22
07-05-2025,3.33333E+11,RDS,Data,staging,47.45
07-05-2025,2.22222E+11,RDS,Data,prod,152.96
07-05-2025,2.22222E+11,EC2,Data,prod,488.88
08-05-2025,3.33333E+11,Lambda,Core,prod,3.25
08-05-2025,1.11111E+11,Lambda,Core,staging,19.79
08-05-2025,2.22222E+11,Lambda,Data,prod,17.04
08-05-2025,1.11111E+11,S3,Core,prod,85.54
08-05-2025,3.33333E+11,EKS,Core,prod,219.22
08-05-2025,3.33333E+11,S3,Core,prod,91.99
08-05-2025,3.33333E+11,S3,Data,prod,55.66
08-05-2025,1.11111E+11,EKS,Data,prod,117.15
08-05-2025,1.11111E+11,Lambda,Core,prod,24.31
08-05-2025,1.11111E+11,S3,Web,prod,88.49
09-05-2025,2.22222E+11,EKS,Data,prod,136.26
09-05-2025,1.11111E+11,Lambda,Core,staging,17.06
09-05-2025,1.11111E+11,RDS,Web,prod,134.35
09-05-2025,3.33333E+11,EC2,Web,staging,168.48
09-05-2025,1.11111E+11,RDS,Data,prod,58.58
09-05-2025,2.22222E+11,Lambda,Web,prod,15.28
09-05-2025,1.11111E+11,EC2,Data,dev,113.81
09-05-2025,2.22222E+11,Lambda,Web,prod,-3.88
09-05-2025,2.22222E+11,S3,Data,dev,29.54
10-05-2025,2.22222E+11,S3,Core,dev,18.35
10-05-2025,2.22222E+11,EC2,Core,prod,447.56
10-05-2025,1.11111E+11,S3,Web,prod,74.35
10-05-2025,3.33333E+11,S3,Core,prod,71.16
10-05-2025,3.33333E+11,EC2,Data,dev,122.55
10-05-2025,2.22222E+11,Lambda,Web,prod,32.87
10-05-2025,1.11111E+11,EC2,Web,staging,199.12
10-05-2025,1.11111E+11,EC2,Data,prod,425.81
10-05-2025,1.11111E+11,Lambda,Data,prod,19.27
11-05-2025,1.11111E+11,EC2,Data,prod,381.68
11-05-2025,1.11111E+11,Lambda,Data,prod,24.04
11-05-2025,3.33333E+11,S3,Data,staging,33.11
11-05-2025,1.11111E+11,Lambda,Web,prod,30.63
11-05-2025,2.22222E+11,EC2,Core,prod,333.8
11-05-2025,3.33333E+11,S3,Data,staging,47.88
11-05-2025,1.11111E+11,RDS,Web,prod,148.93
12-05-2025,1.11111E+11,Lambda,Data,dev,6.89
12-05-2025,3.33333E+11,EKS,Data,prod,153.37
12-05-2025,1.11111E+11,EC2,Core,staging,202.63
12-05-2025,3.33333E+11,EKS,Core,dev,52.02
12-05-2025,3.33333E+11,EC2,Web,staging,166.27
12-05-2025,2.22222E+11,S3,Data,dev,25.38
12-05-2025,2.22222E+11,RDS,Data,prod,182.01
13-05-2025,1.11111E+11,RDS,Data,staging,74.88
13-05-2025,2.22222E+11,EKS,Web,prod,172.62
13-05-2025,1.11111E+11,EC2,Core,staging,181.25
13-05-2025,1.11111E+11,RDS,Data,dev,26
13-05-2025,3.33333E+11,RDS,Web,prod,134.24
13-05-2025,2.22222E+11,S3,Core,prod,96.45
13-05-2025,2.22222E+11,RDS,Data,staging,55.92
14-05-2025,2.22222E+11,S3,Core,prod,137.23
14-05-2025,3.33333E+11,EC2,Core,prod,331.28
14-05-2025,3.33333E+11,EKS,Web,staging,63.64
14-05-2025,1.11111E+11,Lambda,Data,staging,11.7
14-05-2025,3.33333E+11,EC2,Web,dev,118.71
14-05-2025,3.33333E+11,S3,Data,dev,10.31
14-05-2025,1.11111E+11,EKS,Data,prod,163.78
14-05-2025,2.22222E+11,RDS,Core,staging,58.51
14-05-2025,3.33333E+11,Lambda,Web,prod,25.82
15-05-2025,1.11111E+11,RDS,Web,prod,96.8
15-05-2025,3.33333E+11,Lambda,Core,prod,43.08
15-05-2025,3.33333E+11,S3,Data,prod,102.08
15-05-2025,3.33333E+11,EKS,Core,staging,117.58
15-05-2025,3.33333E+11,Lambda,Core,prod,12.69
15-05-2025,1.11111E+11,Lambda,Data,staging,-0.37
15-05-2025,1.11111E+11,EC2,Data,prod,352.29
15-05-2025,2.22222E+11,RDS,Core,prod,130.46
15-05-2025,3.33333E+11,EKS,Data,staging,88.68
15-05-2025,1.11111E+11,EKS,Data,staging,84.07
16-05-2025,1.11111E+11,EKS,Data,prod,236.72
16-05-2025,2.22222E+11,EC2,Core,prod,260.23
16-05-2025,1.11111E+11,Lambda,Web,prod,7.73
16-05-2025,1.11111E+11,Lambda,Web,prod,20.03
16-05-2025,3.33333E+11,Lambda,Core,staging,26.95
16-05-2025,2.22222E+11,RDS,Data,staging,63.44
16-05-2025,1.11111E+11,EKS,Data,prod,110.33
16-05-2025,3.33333E+11,Lambda,Data,staging,-1.49
16-05-2025,2.22222E+11,EKS,Core,prod,142.9
17-05-2025,1.11111E+11,RDS,Data,staging,50.27
17-05-2025,2.22222E+11,Lambda,Web,prod,18.19
17-05-2025,1.11111E+11,EC2,Core,prod,390.29
17-05-2025,3.33333E+11,EKS,Core,prod,190.88
17-05-2025,1.11111E+11,S3,Core,dev,24.76
17-05-2025,2.22222E+11,S3,Data,staging,42.63
17-05-2025,1.11111E+11,RDS,Core,staging,79.69
18-05-2025,3.33333E+11,Lambda,Core,staging,33.18
18-05-2025,2.22222E+11,EKS,Web,prod,115.45
18-05-2025,3.33333E+11,S3,Data,prod,79.44
18-05-2025,3.33333E+11,EC2,Web,dev,90.43
18-05-2025,3.33333E+11,EKS,Web,staging,70.71
18-05-2025,1.11111E+11,Lambda,Core,staging,6.58
19-05-2025,1.11111E+11,EKS,Web,prod,107.89
19-05-2025,2.22222E+11,Lambda,Data,prod,31.14
19-05-2025,3.33333E+11,S3,Data,prod,125.94
19-05-2025,2.22222E+11,RDS,Data,staging,58.66
19-05-2025,1.11111E+11,EKS,Web,staging,61.92
19-05-2025,3.33333E+11,Lambda,Data,staging,-0.47
19-05-2025,3.33333E+11,RDS,Web,staging,58.69
20-05-2025,3.33333E+11,S3,Core,prod,59.51
20-05-2025,3.33333E+11,RDS,Web,prod,150.43
20-05-2025,3.33333E+11,S3,Web,staging,33.6
20-05-2025,1.11111E+11,Lambda,Web,staging,10
20-05-2025,2.22222E+11,EC2,Data,prod,279.11
20-05-2025,3.33333E+11,Lambda,Web,staging,21.55
20-05-2025,3.33333E+11,Lambda,Data,dev,3.71
20-05-2025,2.22222E+11,EC2,Web,prod,401.46
20-05-2025,2.22222E+11,S3,Core,staging,40.88
20-05-2025,1.11111E+11,RDS,Core,dev,40.96
21-05-2025,1.11111E+11,EC2,Web,staging,226.94
21-05-2025,1.11111E+11,Lambda,Core,prod,-5.05
21-05-2025,2.22222E+11,EC2,Web,staging,192.59
21-05-2025,3.33333E+11,Lambda,Core,staging,21.2
21-05-2025,3.33333E+11,EKS,Core,prod,172.62
21-05-2025,3.33333E+11,RDS,Web,staging,28.66
21-05-2025,2.22222E+11,EKS,Data,dev,41.27
21-05-2025,3.33333E+11,RDS,Web,prod,146.21
22-05-2025,1.11111E+11,Lambda,Data,staging,-11.38
22-05-2025,3.33333E+11,RDS,Web,prod,96.75
22-05-2025,3.33333E+11,S3,Web,dev,4.85
22-05-2025,2.22222E+11,EKS,Core,dev,59.93
22-05-2025,1.11111E+11,S3,Core,staging,53.27
22-05-2025,1.11111E+11,EKS,Core,prod,171.25
22-05-2025,3.33333E+11,RDS,Core,prod,159.14
22-05-2025,2.22222E+11,EC2,Data,prod,425.62
23-05-2025,1.11111E+11,S3,Data,prod,98.07
23-05-2025,3.33333E+11,Lambda,Web,prod,33.61
23-05-2025,3.33333E+11,Lambda,Data,prod,44.07
23-05-2025,3.33333E+11,RDS,Web,prod,191.18
23-05-2025,1.11111E+11,Lambda,Core,staging,7.51
23-05-2025,1.11111E+11,EKS,Web,prod,123.27
23-05-2025,1.11111E+11,RDS,Core,dev,7.66
24-05-2025,2.22222E+11,RDS,Data,prod,127.13
24-05-2025,3.33333E+11,Lambda,Data,dev,13.41
24-05-2025,3.33333E+11,EC2,Core,staging,230.82
24-05-2025,2.22222E+11,S3,Web,prod,98.76
24-05-2025,3.33333E+11,S3,Core,staging,54.14
24-05-2025,2.22222E+11,EKS,Core,prod,172.78
24-05-2025,3.33333E+11,RDS,Core,dev,36.65
24-05-2025,2.22222E+11,Lambda,Web,prod,45.18
25-05-2025,2.22222E+11,S3,Data,prod,98.45
25-05-2025,1.11111E+11,S3,Web,prod,102.9
25-05-2025,3.33333E+11,EC2,Core,staging,122.63
25-05-2025,1.11111E+11,EKS,Core,prod,72.98
25-05-2025,3.33333E+11,EKS,Web,staging,86.39
25-05-2025,1.11111E+11,S3,Core,prod,49.54
26-05-2025,1.11111E+11,EC2,Core,prod,395.38
26-05-2025,2.22222E+11,Lambda,Core,prod,20.76
26-05-2025,1.11111E+11,RDS,Data,prod,209.7
26-05-2025,3.33333E+11,EKS,Data,prod,198.73
26-05-2025,2.22222E+11,EC2,Web,prod,467.25
26-05-2025,3.33333E+11,Lambda,Core,staging,0.72
26-05-2025,3.33333E+11,EC2,Web,staging,206.59
26-05-2025,2.22222E+11,Lambda,Core,prod,17.7
27-05-2025,3.33333E+11,EC2,Data,staging,241.06
27-05-2025,2.22222E+11,EKS,Data,staging,93
27-05-2025,1.11111E+11,EKS,Core,prod,150.09
27-05-2025,1.11111E+11,EKS,Web,prod,85.1
27-05-2025,3.33333E+11,S3,Data,staging,44.09
27-05-2025,3.33333E+11,RDS,Core,prod,168.85
27-05-2025,3.33333E+11,S3,Core,prod,103.42
27-05-2025,3.33333E+11,Lambda,Data,prod,25.32
28-05-2025,2.22222E+11,S3,Web,staging,77.16
28-05-2025,3.33333E+11,RDS,Core,prod,150.48
28-05-2025,3.33333E+11,Lambda,Core,prod,22.48
28-05-2025,1.11111E+11,Lambda,Data,prod,12.09
28-05-2025,1.11111E+11,Lambda,Core,staging,24.67
28-05-2025,3.33333E+11,EKS,Web,prod,116.3
29-05-2025,3.33333E+11,EC2,Data,prod,404.67
29-05-2025,3.33333E+11,Lambda,Data,dev,6.93
29-05-2025,2.22222E+11,S3,Web,staging,43.59
29-05-2025,1.11111E+11,RDS,Web,prod,69.88
29-05-2025,1.11111E+11,RDS,Data,prod,135.61
29-05-2025,3.33333E+11,RDS,Web,prod,77.08
29-05-2025,3.33333E+11,Lambda,Data,staging,17.76
29-05-2025,2.22222E+11,S3,Core,prod,46.43
30-05-2025,3.33333E+11,EKS,Data,staging,44.27
30-05-2025,1.11111E+11,RDS,Data,prod,84.1
30-05-2025,2.22222E+11,RDS,Data,prod,105.28
30-05-2025,1.11111E+11,Lambda,Core,staging,13.99
30-05-2025,1.11111E+11,Lambda,Core,prod,28.38
30-05-2025,3.33333E+11,EC2,Web,prod,391.29
30-05-2025,1.11111E+11,Lambda,Web,prod,3.16
31-05-2025,3.33333E+11,EKS,Web,prod,158.79
31-05-2025,1.11111E+11,Lambda,Data,prod,-3.01
31-05-2025,3.33333E+11,EKS,Web,staging,69.58
31-05-2025,2.22222E+11,EKS,Core,dev,13.04
31-05-2025,3.33333E+11,RDS,Core,prod,164.15
31-05-2025,3.33333E+11,EC2,Data,prod,330.24
31-05-2025,1.11111E+11,S3,Web,staging,27.55
31-05-2025,3.33333E+11,S3,Data,prod,40.53
31-05-2025,3.33333E+11,Lambda,Web,dev,8.66
31-05-2025,1.11111E+11,EKS,Data,prod,163.11
01-06-2025,1.11111E+11,EC2,Data,prod,501.8
01-06-2025,1.11111E+11,S3,Web,dev,38.48
01-06-2025,2.22222E+11,EKS,Data,dev,34.95
01-06-2025,1.11111E+11,EC2,Web,prod,319.72
01-06-2025,3.33333E+11,Lambda,Web,staging,3.62
01-06-2025,3.33333E+11,RDS,Web,prod,92.72
01-06-2025,1.11111E+11,EKS,Web,prod,188.78
01-06-2025,3.33333E+11,EC2,Web,prod,388.78
01-06-2025,1.11111E+11,Lambda,Data,prod,21.2
02-06-2025,2.22222E+11,EKS,Web,prod,203.6
02-06-2025,1.11111E+11,EKS,Core,prod,131.29
02-06-2025,3.33333E+11,RDS,Core,prod,149.62
02-06-2025,1.11111E+11,RDS,Web,staging,48.75
02-06-2025,1.11111E+11,S3,Data,staging,38.79
02-06-2025,3.33333E+11,EC2,Data,staging,178.4
02-06-2025,2.22222E+11,S3,Web,prod,95.08
02-06-2025,2.22222E+11,EC2,Core,prod,254.12
03-06-2025,3.33333E+11,S3,Core,prod,44.31
03-06-2025,1.11111E+11,Lambda,Core,prod,13.94
03-06-2025,2.22222E+11,S3,Web,dev,13.59
03-06-2025,3.33333E+11,Lambda,Web,prod,31.17
03-06-2025,3.33333E+11,RDS,Core,prod,139.99
03-06-2025,3.33333E+11,EKS,Data,prod,128.09
03-06-2025,2.22222E+11,Lambda,Core,staging,18.81
03-06-2025,1.11111E+11,Lambda,Web,prod,16.22
03-06-2025,1.11111E+11,RDS,Data,prod,60.75
03-06-2025,1.11111E+11,S3,Data,prod,93
04-06-2025,1.11111E+11,S3,Web,staging,51.12
04-06-2025,3.33333E+11,EKS,Core,prod,158.41
04-06-2025,1.11111E+11,EKS,Web,prod,145.07
04-06-2025,3.33333E+11,Lambda,Core,prod,32.85
04-06-2025,3.33333E+11,S3,Web,prod,107.54
04-06-2025,1.11111E+11,EKS,Web,prod,177
05-06-2025,3.33333E+11,Lambda,Data,prod,26.56
05-06-2025,2.22222E+11,EKS,Data,prod,211.31
05-06-2025,3.33333E+11,Lambda,Core,prod,6.24
05-06-2025,2.22222E+11,EKS,Core,dev,48.28
05-06-2025,1.11111E+11,RDS,Web,dev,42.97
05-06-2025,2.22222E+11,RDS,Core,prod,154.14
06-06-2025,3.33333E+11,Lambda,Core,prod,44.53
06-06-2025,2.22222E+11,S3,Web,staging,58.09
06-06-2025,2.22222E+11,RDS,Core,prod,144.7
06-06-2025,3.33333E+11,Lambda,Data,prod,32.64
06-06-2025,3.33333E+11,EKS,Web,prod,165.09
06-06-2025,2.22222E+11,EKS,Core,prod,150.26
07-06-2025,2.22222E+11,S3,Data,prod,91.71
07-06-2025,2.22222E+11,RDS,Data,prod,122.97
07-06-2025,3.33333E+11,EKS,Web,prod,155.65
07-06-2025,3.33333E+11,EC2,Web,prod,352.77
07-06-2025,3.33333E+11,S3,Core,prod,123.32
07-06-2025,2.22222E+11,RDS,Web,prod,114.93
07-06-2025,3.33333E+11,EC2,Core,prod,440.61
07-06-2025,3.33333E+11,EC2,Core,staging,228.79
07-06-2025,2.22222E+11,Lambda,Data,prod,28.61
07-06-2025,2.22222E+11,S3,Data,prod,84.87
08-06-2025,3.33333E+11,EKS,Data,prod,102.41
08-06-2025,3.33333E+11,RDS,Web,dev,46.58
08-06-2025,1.11111E+11,S3,Web,prod,92.87
08-06-2025,1.11111E+11,S3,Web,dev,28.38
08-06-2025,3.33333E+11,RDS,Core,prod,114.74
08-06-2025,3.33333E+11,Lambda,Web,staging,27.11
09-06-2025,1.11111E+11,EC2,Data,prod,279.9
09-06-2025,1.11111E+11,S3,Core,dev,13.06
09-06-2025,2.22222E+11,RDS,Web,prod,90.31
09-06-2025,3.33333E+11,S3,Web,prod,84.74
09-06-2025,3.33333E+11,EC2,Core,prod,260.76
09-06-2025,3.33333E+11,Lambda,Web,prod,51.27
09-06-2025,2.22222E+11,S3,Web,dev,26.52
09-06-2025,2.22222E+11,EKS,Web,prod,216.59
09-06-2025,1.11111E+11,EKS,Web,prod,187.81
09-06-2025,1.11111E+11,Lambda,Data,prod,30.53
10-06-2025,3.33333E+11,RDS,Web,staging,36.61
10-06-2025,3.33333E+11,RDS,Web,prod,193.31
10-06-2025,2.22222E+11,Lambda,Data,staging,21.33
10-06-2025,2.22222E+11,EKS,Web,prod,150.12
10-06-2025,3.33333E+11,EC2,Data,prod,323.34
10-06-2025,1.11111E+11,EKS,Web,staging,111.3
11-06-2025,3.33333E+11,S3,Data,prod,67.92
11-06-2025,2.22222E+11,Lambda,Web,prod,26.85
11-06-2025,2.22222E+11,S3,Data,prod,97.16
11-06-2025,3.33333E+11,RDS,Core,prod,133.76
11-06-2025,1.11111E+11,EKS,Data,prod,167.37
11-06-2025,3.33333E+11,RDS,Core,dev,45.77
11-06-2025,3.33333E+11,S3,Data,staging,50.4
12-06-2025,3.33333E+11,S3,Data,prod,41.25
12-06-2025,1.11111E+11,S3,Web,prod,107.05
12-06-2025,1.11111E+11,EC2,Core,staging,140.89
12-06-2025,3.33333E+11,EKS,Web,prod,139.54
12-06-2025,3.33333E+11,EC2,Data,prod,376.37
12-06-2025,2.22222E+11,EKS,Web,staging,91.4
12-06-2025,2.22222E+11,S3,Web,prod,58.57
13-06-2025,3.33333E+11,S3,Core,prod,85.9
13-06-2025,2.22222E+11,EKS,Web,prod,89.87
13-06-2025,2.22222E+11,EKS,Web,staging,59.8
13-06-2025,2.22222E+11,EC2,Web,prod,263.16
13-06-2025,2.22222E+11,EC2,Core,staging,197.22
13-06-2025,2.22222E+11,Lambda,Core,prod,30.55
13-06-2025,3.33333E+11,RDS,Core,prod,94
14-06-2025,2.22222E+11,EKS,Web,prod,213.19
14-06-2025,1.11111E+11,EKS,Data,prod,126.68
14-06-2025,3.33333E+11,RDS,Data,staging,92.03
14-06-2025,2.22222E+11,EKS,Core,prod,116.99
14-06-2025,3.33333E+11,S3,Core,staging,33.01
14-06-2025,1.11111E+11,Lambda,Data,staging,12.26
14-06-2025,1.11111E+11,S3,Web,prod,112.46
15-06-2025,1.11111E+11,EKS,Data,prod,135.12
15-06-2025,3.33333E+11,Lambda,Web,staging,11.14
15-06-2025,2.22222E+11,RDS,Data,prod,136.96
15-06-2025,3.33333E+11,EC2,Data,prod,314.18
15-06-2025,1.11111E+11,EC2,Core,staging,232.16
15-06-2025,2.22222E+11,EC2,Data,staging,235.1
16-06-2025,2.22222E+11,RDS,Web,prod,147.88
16-06-2025,2.22222E+11,RDS,Core,prod,73.1
16-06-2025,2.22222E+11,Lambda,Core,prod,31.25
16-06-2025,3.33333E+11,Lambda,Core,dev,2.75
16-06-2025,2.22222E+11,RDS,Data,staging,56.42
16-06-2025,2.22222E+11,EKS,Core,prod,146.4
16-06-2025,2.22222E+11,EKS,Web,dev,27.3
16-06-2025,1.11111E+11,RDS,Data,prod,98.15
17-06-2025,2.22222E+11,EC2,Core,prod,355.6
17-06-2025,1.11111E+11,RDS,Data,staging,51.84
17-06-2025,3.33333E+11,RDS,Web,prod,114.16
17-06-2025,2.22222E+11,EKS,Data,staging,100.31
17-06-2025,3.33333E+11,EKS,Data,prod,135.31
17-06-2025,1.11111E+11,S3,Web,prod,78.13
17-06-2025,2.22222E+11,EC2,Core,prod,478.02
17-06-2025,1.11111E+11,EC2,Core,dev,85.71
17-06-2025,2.22222E+11,Lambda,Core,prod,35.56
17-06-2025,2.22222E+11,Lambda,Core,prod,29.44
18-06-2025,1.11111E+11,EC2,Web,dev,88.39
18-06-2025,2.22222E+11,RDS,Core,prod,65.39
18-06-2025,2.22222E+11,EKS,Web,prod,186.2
18-06-2025,3.33333E+11,S3,Core,prod,46.15
18-06-2025,2.22222E+11,RDS,Data,prod,115.17
18-06-2025,3.33333E+11,RDS,Web,prod,169.61
18-06-2025,3.33333E+11,Lambda,Core,prod,31.12
18-06-2025,2.22222E+11,Lambda,Data,prod,22.04
18-06-2025,3.33333E+11,Lambda,Data,dev,1.18
18-06-2025,2.22222E+11,Lambda,Core,staging,26.17
19-06-2025,2.22222E+11,RDS,Data,prod,124.92
19-06-2025,2.22222E+11,EC2,Core,prod,381.13
19-06-2025,1.11111E+11,RDS,Data,prod,128.16
19-06-2025,1.11111E+11,EKS,Data,prod,153.63
19-06-2025,2.22222E+11,RDS,Web,prod,108.64
19-06-2025,1.11111E+11,Lambda,Data,prod,24.13
19-06-2025,3.33333E+11,EKS,Data,prod,155.89
19-06-2025,3.33333E+11,EKS,Data,prod,182.89
19-06-2025,1.11111E+11,EKS,Web,prod,167.35
20-06-2025,3.33333E+11,RDS,Data,prod,69.4
20-06-2025,3.33333E+11,RDS,Data,prod,99.47
20-06-2025,1.11111E+11,S3,Core,prod,60.55
20-06-2025,3.33333E+11,EKS,Web,prod,213.53
20-06-2025,3.33333E+11,Lambda,Data,prod,2.89
20-06-2025,1.11111E+11,S3,Core,dev,30.67
20-06-2025,1.11111E+11,S3,Core,prod,76.26
20-06-2025,1.11111E+11,EKS,Web,prod,110.34
20-06-2025,1.11111E+11,S3,Core,prod,140.3
20-06-2025,2.22222E+11,EKS,Data,staging,63.12
21-06-2025,2.22222E+11,EKS,Web,staging,44.16
21-06-2025,2.22222E+11,EC2,Core,prod,450.45
21-06-2025,2.22222E+11,EC2,Web,prod,439
21-06-2025,1.11111E+11,RDS,Data,staging,63.5
21-06-2025,1.11111E+11,S3,Data,staging,40.77
21-06-2025,2.22222E+11,S3,Web,dev,15.2
21-06-2025,1.11111E+11,EKS,Web,staging,87
21-06-2025,3.33333E+11,S3,Data,prod,95.43
21-06-2025,2.22222E+11,RDS,Core,prod,149.48
22-06-2025,3.33333E+11,Lambda,Web,prod,5.12
22-06-2025,2.22222E+11,RDS,Core,prod,111.11
22-06-2025,1.11111E+11,S3,Core,prod,63.61
22-06-2025,2.22222E+11,RDS,Core,prod,79.38
22-06-2025,2.22222E+11,Lambda,Core,prod,39.42
22-06-2025,1.11111E+11,EC2,Core,prod,442.68
23-06-2025,3.33333E+11,Lambda,Core,prod,21.25
23-06-2025,1.11111E+11,S3,Core,prod,92.53
23-06-2025,3.33333E+11,Lambda,Data,dev,5.46
23-06-2025,3.33333E+11,EC2,Core,prod,399.84
23-06-2025,1.11111E+11,Lambda,Core,prod,34.76
23-06-2025,1.11111E+11,RDS,Web,staging,76.04
23-06-2025,2.22222E+11,EKS,Web,prod,166.15
23-06-2025,3.33333E+11,EKS,Data,staging,74.76
23-06-2025,2.22222E+11,EC2,Data,staging,169.1
24-06-2025,2.22222E+11,Lambda,Web,prod,38.93
24-06-2025,3.33333E+11,S3,Web,prod,60.15
24-06-2025,3.33333E+11,EKS,Data,staging,102.41
24-06-2025,3.33333E+11,Lambda,Core,prod,28.54
24-06-2025,1.11111E+11,EKS,Data,staging,81.32
24-06-2025,3.33333E+11,RDS,Data,prod,119.97
24-06-2025,3.33333E+11,Lambda,Data,staging,9.02
24-06-2025,1.11111E+11,Lambda,Data,staging,9.09
24-06-2025,1.11111E+11,RDS,Web,prod,156.46
24-06-2025,3.33333E+11,EKS,Core,prod,150.12
25-06-2025,3.33333E+11,S3,Web,prod,64.4
25-06-2025,2.22222E+11,RDS,Core,prod,103.11
25-06-2025,3.33333E+11,EC2,Core,staging,185.93
25-06-2025,1.11111E+11,S3,Core,prod,56.99
25-06-2025,2.22222E+11,S3,Core,prod,101.8
25-06-2025,3.33333E+11,EKS,Web,prod,90.76
25-06-2025,3.33333E+11,Lambda,Data,prod,23.51
25-06-2025,1.11111E+11,Lambda,Web,prod,24.16
25-06-2025,1.11111E+11,EKS,Core,prod,239.08
26-06-2025,2.22222E+11,Lambda,Web,dev,22.46
26-06-2025,2.22222E+11,RDS,Web,prod,100.39
26-06-2025,3.33333E+11,RDS,Web,prod,141.15
26-06-2025,1.11111E+11,RDS,Core,dev,39.58
26-06-2025,3.33333E+11,EC2,Core,staging,208.48
26-06-2025,3.33333E+11,EKS,Core,prod,198.46
27-06-2025,3.33333E+11,S3,Web,staging,47.09
27-06-2025,2.22222E+11,EC2,Web,prod,420.68
27-06-2025,3.33333E+11,EKS,Web,staging,53.35
27-06-2025,1.11111E+11,S3,Core,prod,63.68
27-06-2025,3.33333E+11,RDS,Web,prod,151.39
27-06-2025,3.33333E+11,EKS,Data,dev,54.59
27-06-2025,3.33333E+11,RDS,Data,prod,163
28-06-2025,3.33333E+11,RDS,Web,prod,107.95
28-06-2025,3.33333E+11,S3,Data,staging,40.4
28-06-2025,3.33333E+11,RDS,Data,dev,25.83
28-06-2025,2.22222E+11,EKS,Core,staging,50.69
28-06-2025,2.22222E+11,Lambda,Core,prod,41.64
28-06-2025,2.22222E+11,EC2,Data,dev,84.39
28-06-2025,1.11111E+11,RDS,Core,staging,79.89
28-06-2025,3.33333E+11,RDS,Web,prod,126.52
28-06-2025,3.33333E+11,Lambda,Core,prod,1.14
29-06-2025,2.22222E+11,S3,Core,prod,43.37
29-06-2025,3.33333E+11,S3,Core,prod,64.4
29-06-2025,2.22222E+11,EC2,Web,prod,296.37
29-06-2025,1.11111E+11,EC2,Web,prod,333.29
29-06-2025,2.22222E+11,S3,Data,staging,50.21
29-06-2025,3.33333E+11,Lambda,Core,prod,41.65
29-06-2025,2.22222E+11,EC2,Web,staging,192.37
29-06-2025,2.22222E+11,EC2,Core,dev,124.34
